# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.36         	((2.291632e+02 4.734316e-04 6.198717e-21) (1.761043e-02 3.874202e-09 -1.081760e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.513327e-21 2.105688e-21 -2.371136e-05) (-1.768692e-22 -1.777966e-22 -1.439800e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.365        	((2.292511e+02 3.081891e-04 1.439685e-21) (1.759839e-02 4.432157e-09 -1.287640e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.564484e-21 2.323053e-21 -1.558488e-05) (-1.746294e-22 -1.666227e-22 -1.664229e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.37         	((2.291714e+02 -1.467295e-05 -2.924952e-22) (1.758496e-02 4.829270e-09 -1.218325e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.537432e-21 2.406169e-21 4.797608e-07) (-1.718478e-22 -1.678523e-22 -1.806971e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.375        	((2.289470e+02 2.872663e-04 -1.420338e-21) (1.757018e-02 5.385912e-09 -1.102160e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.494530e-21 2.460488e-21 -1.468118e-05) (-1.689208e-22 -1.710496e-22 -2.030106e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.38         	((2.287636e+02 3.487098e-04 -2.517522e-21) (1.755406e-02 5.985425e-09 -9.800172e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.452231e-21 2.514349e-21 -1.781776e-05) (-1.659629e-22 -1.743238e-22 -2.274606e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.385        	((2.279044e+02 4.597919e-04 -3.026844e-21) (1.753680e-02 6.565606e-09 -8.464333e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.385796e-21 2.529652e-21 -2.340826e-05) (-1.628384e-22 -1.778712e-22 -2.509460e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.39         	((2.269678e+02 3.762758e-04 -3.505630e-21) (1.751845e-02 7.165607e-09 -7.086325e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.316813e-21 2.542390e-21 -1.926699e-05) (-1.596716e-22 -1.813326e-22 -2.753283e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.395        	((2.264361e+02 3.895089e-04 -4.352598e-21) (1.749890e-02 7.771897e-09 -5.718423e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.262368e-21 2.579098e-21 -1.998085e-05) (-1.565914e-22 -1.845580e-22 -3.000118e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.4          	((2.259441e+02 3.667883e-04 -5.233928e-21) (1.747815e-02 8.383820e-09 -4.310469e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.209100e-21 2.618013e-21 -1.889880e-05) (-1.535327e-22 -1.877940e-22 -3.249194e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.405        	((2.239114e+02 5.747636e-04 -4.852260e-21) (1.745669e-02 9.027842e-09 -2.651869e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.101039e-21 2.572456e-21 -2.928942e-05) (-1.501402e-22 -1.918236e-22 -3.514846e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.41         	((2.236265e+02 3.011012e-04 -6.091261e-21) (1.743400e-02 9.612694e-09 -1.092181e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.055925e-21 2.631142e-21 -1.567395e-05) (-1.470982e-22 -1.951869e-22 -3.749120e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.415        	((2.234229e+02 6.469834e-04 -8.255486e-21) (1.741013e-02 1.029879e-08 1.300991e-22) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.035702e-21 2.730945e-21 -3.305329e-05) (-1.438229e-22 -2.018663e-22 -4.035027e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
